"GPA","Number_Of_Professional_Connections","Major","Graduation_Year","Height","Number_Of_Credits","Number_Of_Parking_Tickets","HP","GC","predEarnings"
2.78,10,"Professional",1968,70.45,124,3,704.5,244032,11720.7802178572
1.83,16,"Professional",2005,66.41,125,1,1062.56,250625,11814.3156414966
2.96,22,"Professional",1998,65.65,121,0,1444.3,241758,11706.2872904762
2.54,6,"Professional",1993,67.48,120,1,404.88,239160,11746.0778357179
2.27,5,"Professional",2011,66.14,120,4,330.7,241320,11767.4674214286
2.73,8,"Professional",1966,65.17,121,0,521.36,237886,11729.4355047619
2.88,65,"Professional",2005,67.85,121,0,4410.25,242605,11719.3285857143
3.39,25,"Professional",1985,67.19,120,0,1679.75,238200,11667.4540296104
2.52,8,"Professional",2001,70.12,123,2,560.96,246123,11749.6260690476
3.06,3,"Professional",2009,67.42,120,1,202.26,241080,11698.6120952381
2.01,5,"Professional",1982,65.66,122,7,328.3,241804,11781.8906761905
2.47,15,"Professional",2002,69.7,121,0,1045.5,242242,11750.8038476191
2.34,64,"Professional",1994,70.26,121,1,4496.64,241274,11764.9165761905
3,16,"Professional",1986,67.65,122,1,1082.4,242292,11705.2977055556
2.46,19,"Professional",1984,67.77,126,2,1287.63,249984,11753.096275
2.57,23,"Professional",1974,67.2,122,0,1545.6,240828,11742.6097079365
1.97,25,"Professional",1963,69.62,121,2,1740.5,237523,11798.8240285714
2.24,2,"Professional",2006,68.66,120,1,137.32,240720,11770.1879464286
1.58,21,"Professional",2013,66.54,121,1,1397.34,243573,11835.18035
2.28,12,"Professional",1972,65.75,120,0,789,236640,11774.2461588776
2.77,7,"Professional",2003,67.6,121,2,473.2,242363,11722.9181547619
3.32,34,"Professional",1995,65.57,120,0,2229.38,239400,11675.6665134199
2.62,68,"Professional",1963,69.45,121,0,4722.6,237523,11736.2141755693
3.12,21,"Professional",1989,69.11,120,0,1451.31,238680,11691.1238415151
2.91,17,"Professional",1986,67.51,123,1,1147.67,244278,11711.6596448413
1.5,2,"Professional",1995,67.68,123,2,135.36,245385,11841.3928880952
2.14,12,"Professional",1968,65.34,124,0,784.08,244032,11786.0421357143
2.82,25,"Professional",2010,70.51,125,1,1762.75,251250,11717.5805035714
2.64,5,"Professional",1967,67.25,126,0,336.25,247842,11735.4041690476
2.57,52,"Professional",2009,68.47,123,2,3560.44,247107,11740.8403333334
2.83,9,"Professional",2007,68.3,121,0,614.7,242847,11720.1103770563
1.76,32,"Professional",2014,68.37,123,1,2187.84,247722,11812.8377071429
2.42,15,"Professional",1970,70.06,122,0,1050.9,240340,11758.8837607143
2.48,16,"Professional",2014,62.2,123,1,995.2,247722,11751.2831309524
2.48,3,"Professional",1993,68.54,121,0,205.62,241153,11748.4288435714
2.98,3,"Professional",1971,71.54,121,1,214.62,238491,11704.5847382783
1.92,17,"Professional",1971,67.81,127,1,1152.77,250317,11803.8632772109
2.9,21,"Professional",1986,67.74,121,3,1422.54,240306,11712.4486309524
1.92,11,"Professional",1963,65.08,120,0,715.88,235560,11804.5416744898
2.06,4,"Professional",1979,68.6,122,0,274.4,241438,11787.6951029762
2.36,7,"Professional",1981,64.85,120,0,453.95,237720,11762.8884978231
2.08,6,"Professional",1997,65.16,130,1,390.96,259610,11772.198647619
1.64,6,"Professional",1966,67.44,121,1,404.64,237886,11831.3408680953
2.51,28,"Professional",2006,67.9,121,2,1901.2,242726,11749.2478095238
2.41,6,"Professional",1988,67.92,124,1,407.52,246512,11755.6308404762
2.41,11,"Professional",1973,69.79,121,0,767.69,238733,11759.9367673469
2.88,32,"Professional",1980,68.93,120,2,2205.76,237600,11716.0755547619
2.44,15,"Professional",1997,69.1,125,1,1036.5,249625,11752.1375547619
2.23,2,"Professional",1980,70.83,124,0,141.66,245520,11777.6273029762
3.14,82,"Professional",2000,65.4,121,2,5362.8,242000,11693.0239428571
2.91,41,"Professional",1980,67.95,123,0,2785.95,243540,11710.2434571428
2.3,92,"Professional",1975,65.27,123,1,6004.84,242925,11764.7354190476
3.19,35,"Professional",1991,63.82,121,1,2233.7,240911,11687.1011214286
3.02,4,"Professional",1990,67.03,122,0,268.12,242780,11699.1634095238
3.69,45,"Professional",1975,68.27,120,0,3072.15,237000,11650.3237119048
1.99,33,"Professional",1969,73.25,121,0,2417.25,238249,11795.6924333333
1.93,3,"Professional",2008,72.27,121,1,216.81,242968,11799.7257071428
2.7,27,"Professional",1970,66.08,128,1,1784.16,252160,11730.2886510318
2.05,8,"Professional",1996,68.11,125,2,544.88,249500,11791.9013702381
2.22,5,"Professional",1973,67.63,126,1,338.15,248598,11777.1408829932
3.47,0,"Professional",2012,68.17,123,0,0,247476,11670.4450533333
1.73,78,"Professional",2005,64.95,121,1,5066.1,242605,11816.5347904762
2.47,69,"Professional",1967,68.22,121,0,4707.18,238007,11748.6572880952
2.72,31,"Professional",2010,67.69,122,0,2098.39,245220,11726.5571538095
2.36,2,"Professional",1977,62.92,121,1,125.84,239217,11762.3141942857
3.24,8,"Professional",1968,71.77,124,0,574.16,244032,11678.750947619
2.58,10,"Professional",1970,67.23,121,3,672.3,238370,11742.1200714286
1.81,19,"Professional",1963,69.52,120,1,1320.88,235560,11817.6704714286
2.96,51,"Professional",2014,69.78,122,0,3558.78,245708,11710.7372809524
2.48,17,"Professional",1991,68.29,124,3,1160.93,246884,11751.1553669048
2.48,2,"Professional",1979,67.02,122,0,134.04,241438,11749.8135214286
2.35,1,"Professional",2007,69.97,121,0,69.97,242847,11761.93858927
3.26,6,"Professional",2003,67.38,130,0,404.28,260390,11684.7606571429
2.74,1,"Professional",2006,67.84,121,0,67.84,242726,11726.603241342
2.7,29,"Professional",1979,70.19,121,1,2035.51,239459,11729.6098297619
3.23,10,"Professional",1973,69.24,121,0,692.4,238733,11676.3518404762
3.03,7,"Professional",1989,67.89,121,1,475.23,240669,11694.1138366667
2.45,1,"Professional",1964,67.96,123,1,67.96,241572,11753.9274309524
2.38,7,"Professional",2011,64.94,120,1,454.58,241320,11759.5579857143
2.01,5,"Professional",1995,66.29,121,0,331.45,241395,11796.494210034
2.22,5,"Professional",1961,70.68,120,0,353.4,235320,11780.3910501701
2.67,2,"Professional",1973,68.09,120,2,136.18,236760,11735.2494714286
2.14,26,"Professional",1986,68.07,120,1,1769.82,238320,11783.6461571429
2.06,5,"Professional",1978,66.58,120,1,332.9,237360,11797.3198435715
2.07,45,"Professional",1964,64.12,124,3,2885.4,243536,11788.3737035714
2.09,31,"Professional",1979,69.27,120,1,2147.37,237480,11789.4413859524
2.57,12,"Professional",1989,69.04,121,0,828.48,240669,11740.7862678571
2.71,9,"Professional",1965,72.32,125,2,650.88,245625,11733.1154767857
2.04,70,"Professional",1981,65.82,129,0,4607.4,255549,11748.0981595238
2.73,4,"Professional",1995,65.53,127,1,262.12,253365,11731.8769236508
2.52,2,"Professional",1991,67.57,121,0,135.14,240911,11747.2560583334
3.38,18,"Professional",2014,70.69,120,1,1272.42,241680,11671.6334547619
2.35,17,"Professional",1991,70.96,122,1,1206.32,242902,11762.3501690476
2.23,23,"Professional",1963,69.3,121,1,1593.9,237523,11775.87422483
2.59,10,"Professional",2011,69.28,122,1,692.8,245342,11739.7673547619
1.85,3,"Professional",2011,70.24,121,1,210.72,243331,11809.952880068
2.01,7,"Professional",1995,66.72,121,1,467.04,241395,11799.9609064626
3.05,45,"Professional",2011,70.52,120,1,3173.4,241320,11700.2867134199
2.19,50,"Professional",1973,67.61,121,1,3380.5,238733,11780.9472059524
2.27,2,"Professional",1967,70.22,121,1,140.44,238007,11775.4071957875
2.4,6,"Professional",2002,71.68,121,2,430.08,242242,11759.5604185715
2.32,18,"Professional",1990,69.83,121,1,1256.94,240790,11768.4681195971
2.46,2,"Professional",2012,69.67,124,4,139.34,249488,11754.43895
2.65,20,"Professional",1982,66.47,121,0,1329.4,239822,11733.3082404762
3,22,"Professional",2006,68.15,123,0,1499.3,246738,11704.7885142857
3.13,9,"Professional",1970,65.99,123,1,593.91,242310,11688.6137404762
3.17,32,"Professional",2012,70.06,120,0,2241.92,241440,11690.3285376191
2.84,13,"Professional",2001,67.4,120,0,876.2,240120,11718.4446797619
2.42,8,"Professional",1991,68.37,122,1,546.96,242902,11757.8535285714
2.65,6,"Professional",2011,66.22,122,0,397.32,245342,11734.4009547619
3.3,15,"Professional",2014,64.06,120,1,960.9,241680,11674.8193095238
2.67,8,"Professional",2012,67.76,121,1,542.08,243452,11733.4537428571
2.34,23,"Professional",1965,68.13,121,1,1566.99,237765,11767.695744427
3.2,11,"Professional",1979,65.52,123,0,720.72,243417,11683.9734738095
3.2,2,"Professional",1999,68.63,121,1,137.26,241879,11682.686297619
3.02,19,"Professional",2001,69.37,123,1,1318.03,246123,11705.0078380953
2.17,6,"Professional",2002,65.73,121,1,394.38,242242,11781.73573
3.34,25,"Professional",1979,69.73,122,1,1743.25,241438,11670.9344876191
2.27,11,"Professional",1966,67.88,121,2,746.68,237886,11772.6690214286
2.06,5,"Professional",1972,69.56,120,0,347.8,236640,11786.2855389116
2.61,3,"Professional",1992,69.17,120,1,207.51,239040,11736.7645993931
3.24,54,"Professional",1991,66.01,122,1,3564.54,242902,11682.7539952381
2.43,45,"Professional",1992,71.28,124,0,3207.6,247008,11755.1008952381
2.59,45,"Professional",1974,65.91,123,1,2965.95,242802,11738.3610069842
2.72,26,"Professional",1962,70.89,121,0,1843.14,237402,11731.8079886646
2.53,71,"Professional",1987,67,123,0,4757,244401,11747.5302309524
2.22,44,"Professional",1970,69.9,121,1,3075.6,238370,11778.6579309524
2.6,6,"Professional",1990,65.18,120,0,391.08,238800,11737.5721633766
2,17,"Professional",1997,69.93,125,2,1188.81,249625,11795.0316952381
2.38,5,"Professional",1967,68.04,121,0,340.2,238007,11761.933454966
3.02,32,"Professional",1978,68.05,120,3,2177.6,237360,11704.9611428572
2.71,26,"Professional",2000,70.45,121,0,1831.7,242000,11727.8871571429
2.81,45,"Professional",1981,67.89,121,0,3055.05,239701,11721.607597619
2.56,3,"Professional",2004,68.41,121,0,205.23,242484,11740.5382419048
2.95,6,"Professional",1992,68.46,122,1,410.76,243024,11705.5914853175
2.92,56,"Professional",2010,67.07,120,0,3755.92,241200,11714.9633562771
2.9,19,"Professional",1983,70.08,124,1,1331.52,245892,11710.096122619
1.92,13,"Professional",2014,71.85,124,1,934.05,249736,11797.3642690476
2.29,19,"Professional",1975,67.49,121,0,1282.31,238975,11772.0857552381
2.12,14,"Professional",1971,69.42,121,1,971.88,238491,11784.4107571429
2.92,1,"Professional",1988,68.37,120,0,68.37,238560,11710.3262
2.52,32,"Professional",2007,67.27,123,0,2152.64,246861,11742.2604190476
2.69,4,"Professional",1994,68.24,121,1,272.96,241274,11730.373521542
2.74,0,"Professional",1988,69.87,121,0,0,240548,11727.1087710714
3.25,52,"Professional",1991,69.33,121,2,3605.16,240911,11682.3636661905
2.89,15,"Professional",1994,71.03,120,1,1065.45,239280,11712.4256289796
1.38,6,"Professional",1969,67.82,124,1,406.92,244156,11856.7290047619
2.95,41,"Professional",1981,65.86,125,2,2700.26,247625,11707.8567416667
2.61,9,"Professional",2001,64.66,121,0,581.94,242121,11735.9721809523
1.62,48,"Professional",2000,71.42,120,0,3428.16,240000,11827.10404
2.61,28,"Professional",1988,65.37,122,0,1830.36,242536,11737.7548023809
2.93,46,"Buisness",1962,69.32,121,0,3188.72,237402,10157.9029142857
1.66,22,"Buisness",1976,71.73,120,2,1578.06,237120,10000.4796821429
2.45,1,"Buisness",1982,69.23,122,2,69.23,241804,10071.1815494198
2.2,10,"Buisness",1988,68.4,121,2,684,240548,9984.12103127918
1.97,64,"Buisness",1990,70.07,121,1,4484.48,240790,10018.1869809524
2.57,9,"Buisness",2002,67.66,123,1,608.94,246246,9953.87457142857
2.84,29,"Buisness",2010,68.94,123,0,1999.26,247230,10096.8134872318
2.36,13,"Buisness",1966,66.79,125,1,868.27,245750,9923.14842040816
2.39,0,"Buisness",1970,68.79,122,0,0,240340,9965.24348639456
3.18,32,"Buisness",1986,67.46,124,0,2158.72,246264,10057.9326515175
2.77,13,"Buisness",1992,68.95,122,1,896.35,243024,10001.43
2.28,2,"Buisness",2004,70.47,120,0,140.94,240480,10018.9599767857
1.97,13,"Buisness",2012,71.76,120,0,932.88,241440,9984.59257142857
2.54,49,"Buisness",1960,69.49,121,0,3405.01,237160,10099.4018357143
2.88,9,"Buisness",1966,70.9,122,1,638.1,239852,9953.38609523809
2.63,31,"Buisness",1970,67.87,120,1,2103.97,236400,10082.2493073593
2.69,8,"Buisness",1972,70.4,120,1,563.2,236640,9957.09532857142
2.7,16,"Buisness",1976,72.57,120,2,1161.12,237120,10017.1686333333
3.2,48,"Buisness",1980,65.42,121,1,3140.16,239580,10137.936497619
2.8,46,"Buisness",1982,67.72,120,3,3115.12,237840,9978.50426779886
2.27,32,"Buisness",1988,68.63,121,2,2196.16,240548,10051.8625630252
1.74,6,"Buisness",1990,70.49,123,0,422.94,244770,9941.44254029304
2.71,29,"Buisness",1994,66.54,125,0,1929.66,249250,10056.6336586604
3.41,11,"Buisness",1996,68.35,123,1,751.85,245508,9979.61156190477
3.01,14,"Buisness",1966,69.01,121,3,966.14,237886,10087.3881175824
3.92,18,"Buisness",1972,70.36,120,3,1266.48,236640,10005.8965056777
2.81,1,"Buisness",1980,67.28,120,1,67.28,237600,10012.0190285714
2.7,1,"Buisness",1982,66.5,120,1,66.5,237840,9987.80286190476
2.97,4,"Buisness",2006,68.24,120,1,272.96,240720,10078.1938761905
1.99,51,"Buisness",2012,69.84,123,1,3561.84,247476,9977.78357142857
2.14,0,"Buisness",1962,66.51,120,1,0,235440,9972.79548571429
2.11,28,"Buisness",1964,66.6,122,3,1864.8,239608,10091.2112318681
2.58,9,"Buisness",1966,72.09,125,3,648.81,245750,9953.94831666666
2.4,40,"Buisness",1970,66.11,121,2,2644.4,238370,10040.1375833333
2.44,4,"Buisness",1974,67.54,120,0,270.16,236880,10002.9998910714
1.77,16,"Buisness",1982,71.62,125,0,1145.92,247750,9912.44748791209
2.5,7,"Buisness",1988,67.95,121,8,475.65,240548,10001.7359980159
2.51,22,"Buisness",1990,67.26,126,0,1479.72,250740,9946.11105338828
1.75,4,"Buisness",1994,64.72,121,0,258.88,241274,10073.2195904762
2.96,22,"Buisness",2000,65.29,121,2,1436.38,242000,10011.3236595238
3.4,5,"Buisness",2010,67.86,120,2,339.3,241200,9974.42022142857
2.14,27,"Buisness",2014,69.36,122,3,1872.72,245708,10059.9583436508
3.23,67,"Buisness",1964,71.12,121,0,4765.04,237644,10046.9116285714
2.57,8,"Buisness",1968,65.96,121,2,527.68,238128,10117.64217493
2.89,6,"Buisness",1974,73.08,121,1,438.48,238854,10044.1553404762
2.18,14,"Buisness",1982,67.35,124,1,942.9,245768,9936.35933333333
2.84,2,"Buisness",1990,68.59,121,0,137.18,240790,10036.9253194662
2.95,1,"Buisness",1994,68.88,121,1,68.88,241274,10135.2105928571
2.33,2,"Buisness",2002,68.65,123,0,137.3,246246,10068.1699928571
2.63,57,"Buisness",1980,65.08,123,4,3709.56,243540,9904.40747142857
2.19,34,"Buisness",1982,67.87,135,0,2307.58,267570,10039.4561164835
3.38,30,"Buisness",1984,66.7,121,1,2001,240064,10036.8370571429
2.59,5,"Buisness",1990,68.16,125,0,340.8,248750,9983.66103774202
3.17,10,"Buisness",1992,71.63,125,0,716.3,249000,10097.8792038985
2.5,13,"Buisness",2014,70.06,121,3,910.78,243694,10067.4471547619
3.3,3,"Buisness",1982,68.34,121,1,205.02,239822,10061.3947619048
2.34,95,"Buisness",1984,70.66,120,4,6712.7,238080,10075.853002381
2.14,39,"Buisness",1986,66.97,120,1,2611.83,238320,9920.09672521645
2.34,7,"Buisness",1998,67.83,121,0,474.81,241758,10054.7178248299
1.76,38,"Buisness",2006,64.48,120,1,2450.24,240720,9973.71184166667
2.47,19,"Buisness",2008,69.73,124,0,1324.87,248992,10019.4893069597
3.21,125,"Buisness",2010,61.3,129,1,7662.5,259290,10063.7336261905
3.06,64,"Buisness",2012,67.29,125,1,4306.56,251500,10020.8983666667
2.56,0,"Buisness",1960,66.79,123,0,0,241080,9942.24076071428
2.65,0,"Buisness",1962,65.38,122,1,0,239364,10056.8932261905
2.88,12,"Buisness",1964,65.37,120,0,784.44,235680,9988.79935535714
1.97,12,"Buisness",1968,68.49,120,0,821.88,236160,10030.832647619
2.37,14,"Buisness",1970,69.9,121,5,978.6,238370,10038.2692738095
2.4,1,"Buisness",1998,63.89,124,0,63.89,247752,10047.8840928571
2.85,25,"Buisness",2014,67.67,122,0,1691.75,245708,9998.79946122449
2.25,24,"Buisness",1966,66.54,122,0,1596.96,239852,10013.3648961538
2.19,7,"Buisness",1968,72.18,121,2,505.26,238128,9965.97208095238
2.34,0,"Buisness",1980,68.55,120,1,0,237600,10052.9116476191
2.62,7,"Buisness",2000,66.28,124,0,463.96,248000,9951.4326974359
1.74,14,"Buisness",2012,67.89,120,1,950.46,241440,10004.578322619
2.22,11,"Buisness",1960,65.23,121,0,717.53,237160,10123.0263
2.18,10,"Buisness",1962,69.24,121,0,692.4,237402,9981.44860612245
2.57,11,"Buisness",1966,65.23,121,2,717.53,237886,10121.7476642857
2.87,13,"Buisness",1970,69.43,127,1,902.59,250190,10006.5075857143
3.06,4,"Buisness",1974,67.93,129,0,271.72,254646,10012.925540293
2.28,0,"Buisness",1976,70.38,132,1,0,260832,10006.1969595238
2.42,18,"Buisness",1978,65.9,122,1,1186.2,241316,9982.41546180011
2,2,"Buisness",1992,72.41,122,1,144.82,243024,9956.14792460317
2.45,8,"Buisness",2002,64,124,1,512,248248,9924.7262547619
2.68,6,"Buisness",2004,67.43,123,0,404.58,246492,9961.99076342229
2.63,6,"Buisness",2008,68.77,121,1,412.62,242968,10038.4219472789
2.79,64,"Buisness",2012,68.46,123,2,4381.44,247476,9953.73173571428
2.44,1,"Buisness",1960,68.79,120,2,68.79,235200,10020.7239963585
2.08,16,"Buisness",1966,66.11,125,1,1057.76,245750,9943.6266489796
2.03,25,"Buisness",1968,68.44,120,0,1711,236160,10067.3110571429
3.18,7,"Buisness",1970,65.03,124,1,455.21,244280,10087.2875166667
2.02,12,"Buisness",1984,67.01,120,0,804.12,238080,9954.02425646258
2.37,30,"Buisness",2012,69.79,121,0,2093.7,243452,10053.1103119048
2.13,23,"Buisness",1968,69.46,122,0,1597.58,240096,9932.25709523809
2.78,38,"Buisness",1974,69.03,123,0,2623.14,242802,10026.7189845238
2.45,7,"Buisness",1980,69.46,120,0,486.22,237600,9983.77894345238
2.71,8,"Buisness",1986,68.89,122,2,551.12,242292,10018.57852493
2.39,8,"Buisness",2006,68.18,125,2,545.44,250750,9924.27334761905
2.47,20,"Buisness",1966,67.42,120,1,1348.4,235920,10058.9761904762
2.56,9,"Buisness",1984,69.62,121,0,626.58,240064,9953.10769387755
1.62,19,"Buisness",1986,66.56,124,0,1264.64,246264,9975.81804029304
2.26,35,"Buisness",1988,69.83,122,1,2444.05,242536,10030.3697222222
2.05,13,"Buisness",1990,67.13,124,1,872.69,246760,9934.25059523809
2.08,16,"Buisness",1996,67,120,1,1072,239520,9989.2775702381
2.06,43,"Buisness",2004,69.72,122,0,2997.96,244488,9972.58316269841
2.59,3,"Buisness",1964,70.01,122,0,210.03,239608,9990.29165238095
3.05,25,"Buisness",1970,70.11,122,4,1752.75,240340,10010.9255690476
2.4,32,"Buisness",1978,67.84,128,0,2170.88,253184,9941.01257362638
2.96,47,"Buisness",1980,66.94,125,1,3146.18,247500,10055.288752381
2.49,51,"Buisness",1982,66.13,122,1,3372.63,241804,10007.4989571429
2.69,20,"Buisness",1984,65.17,125,2,1303.4,248000,9915.58817619047
2.49,12,"Buisness",1986,66.6,122,1,799.2,242292,9967.75025885226
2.42,43,"Buisness",1996,70.44,120,0,3028.92,239520,10031.6536603355
2.08,9,"Buisness",2006,71.99,121,1,647.91,242726,9991.90014047618
3.09,71,"Buisness",2012,69.93,121,4,4965.03,243452,9925.29731904762
2.02,32,"Buisness",1970,67.2,121,0,2150.4,238370,10081.4190238095
3.08,2,"Buisness",1990,64.67,121,0,129.34,240790,10041.3152928571
2.69,1,"Buisness",2006,63.9,123,0,63.9,246738,10053.598247619
2.57,13,"Buisness",2014,71.26,121,6,926.38,243694,10084.8873404762
2.55,33,"Buisness",1968,63.35,120,1,2090.55,236160,10021.4589119048
2.98,25,"Buisness",1980,66.15,121,0,1653.75,239580,10060.7832404762
2.35,6,"Buisness",1984,71.33,121,2,427.98,240064,10031.8357809524
2.56,23,"Buisness",1988,70.04,121,0,1610.92,240548,10010.2643605442
2.87,38,"Buisness",1992,66.6,120,0,2530.8,239040,9948.64728890693
2.68,16,"Buisness",2000,71.71,121,2,1147.36,242000,10074.6139428571
2.01,5,"Buisness",2006,67.94,120,2,339.7,240720,10002.2321598506
2.22,47,"Buisness",1960,64.99,122,1,3054.53,239120,10074.9019547619
2.26,12,"Buisness",1980,65.18,124,3,782.16,245520,9941.41041904762
3.08,6,"Buisness",1986,66.08,125,1,396.48,248250,10004.0951523809
2.63,53,"Buisness",1990,63.43,120,1,3361.79,238800,10018.8586785714
2.15,6,"Buisness",1992,67.47,124,1,404.82,247008,9975.39753333333
3.69,11,"Buisness",1996,67.88,122,5,746.68,243512,9962.22701428572
2.76,25,"Buisness",1969,67.89,120,1,1697.25,236280,10076.5471428571
2.41,7,"Buisness",1991,68.76,120,1,481.32,238920,10005.2210510204
2.56,0,"Buisness",1995,68.65,120,1,0,239400,10078.1995641157
2.43,4,"Buisness",2015,68.81,121,0,275.24,243815,9943.69451763475
2.49,7,"Buisness",1967,70.36,121,1,492.52,238007,9994.04595238095
2.16,25,"Buisness",1973,69.1,120,2,1727.5,236760,10033.2155011205
3.09,7,"Buisness",1981,69.35,120,0,485.45,237720,9984.97684345238
2.35,25,"Buisness",1983,70.21,120,4,1755.25,237960,10051.8786085498
2.28,14,"Buisness",1987,69.68,126,3,975.52,250362,9995.64027619048
2.76,2,"Buisness",1999,67.32,120,2,134.64,239880,10113.6495584901
3.01,46,"Buisness",2003,67.57,120,0,3108.22,240360,9961.86419366883
3.07,8,"Buisness",2013,64.79,124,2,518.32,249612,9908.19454523809
2.35,16,"Buisness",1965,72.55,123,0,1160.8,241695,9881.13068553113
2.36,29,"Buisness",1969,69.25,121,2,2008.25,238249,10061.7654677871
1.87,36,"Buisness",1993,69.55,123,1,2503.8,245139,10061.7453761905
2.07,17,"Buisness",1997,67.53,123,0,1148.01,245631,9945.12465934066
2.49,5,"Buisness",1999,68.09,121,0,340.45,241879,10100.6518414966
2.2,11,"Buisness",2001,68.64,124,0,755.04,248124,9896.3446521978
1.99,14,"Buisness",1963,66.7,124,0,933.8,243412,9959.47461648352
1.83,1,"Buisness",1965,68.51,120,0,68.51,235800,10037.761252381
2.54,6,"Buisness",1975,66.8,120,1,400.8,237000,10002.2869642857
2.5,11,"Buisness",1983,65.88,125,1,724.68,247875,9883.33064285714
2.7,0,"Buisness",1995,69.79,120,2,0,239400,10137.7614312792
2.54,9,"Buisness",1999,67.82,121,1,610.38,241879,10048.7888095238
1.77,4,"Buisness",1971,71.11,121,0,284.44,238491,9991.70880714286
2.84,26,"Buisness",1973,69.5,128,2,1807,252544,10052.6784928571
2.52,11,"Buisness",1975,69.4,121,1,763.4,238975,9965.06642857143
2.09,42,"Buisness",1987,72.04,122,0,3025.68,242414,9984.81356031745
3.25,36,"Buisness",1995,69.38,125,0,2497.68,249375,10129.3241088435
2.2,30,"Buisness",2005,67.47,120,2,2024.1,240600,10062.7012180036
2.34,2,"Buisness",2009,65.43,120,1,130.86,241080,9968.46714166667
3.12,3,"Buisness",2011,65.89,121,0,197.67,243331,9920.35518320251
2.63,9,"Buisness",2013,68.62,120,2,617.58,241560,10042.0720868347
2.19,8,"Buisness",1963,68.37,121,1,546.96,237523,9972.3860340136
2.06,15,"Buisness",1965,70.14,125,2,1052.1,245625,9943.54073571429
2.25,61,"Buisness",1967,68.58,120,1,4183.38,236040,10052.4509761905
2.64,103,"Buisness",1969,69,123,0,7107,242187,10065.9834440476
2.16,10,"Buisness",1983,67.35,121,4,673.5,239943,9959.71346190476
2.41,9,"Buisness",1985,68.45,125,0,616.05,248125,9924.38633076923
2.4,24,"Buisness",1987,68.08,124,1,1633.92,246388,9998.13595238095
3,24,"Buisness",1993,67.7,120,2,1624.8,239160,10047.2436428571
1.85,4,"Buisness",2001,66.32,120,2,265.28,240120,9956.27230214086
2.75,23,"Buisness",1963,66.87,124,1,1538.01,243412,10028.0816666667
2.57,32,"Buisness",1965,65.94,123,1,2110.08,241695,10043.9102142857
1.87,29,"Buisness",1967,68.18,120,0,1977.22,236040,10063.2544478355
2.76,22,"Buisness",1975,69.52,121,0,1529.44,238975,10003.6278129252
2.7,1,"Buisness",1983,64.19,120,3,64.19,237960,10021.6248223443
2.35,7,"Buisness",1989,71.46,121,0,500.22,240669,9954.65249999999
3.07,5,"Buisness",2009,66.37,125,1,331.85,251125,9886.00642380953
1.89,56,"Buisness",1963,66.87,120,0,3744.72,235560,10045.4402311688
2.6,1,"Buisness",1971,68.23,122,0,68.23,240462,9983.25143877551
1.76,18,"Buisness",1975,69.44,121,0,1249.92,238975,9974.67351836734
2.03,6,"Buisness",1981,68.76,121,0,412.56,239701,9977.75952380952
1.9,2,"Buisness",1993,67.25,121,0,134.5,241153,10047.7753707483
2.26,18,"Buisness",1977,66.74,120,1,1201.32,237240,10027.9899107143
2.01,14,"Buisness",1993,66.14,120,2,925.96,239160,9962.86080707283
2.78,24,"Buisness",1999,66.54,121,0,1596.96,241879,10029.0752802721
2.48,8,"Buisness",2001,67.82,123,2,542.56,246123,9964.67006302521
2.37,2,"Buisness",2005,64.93,120,0,129.86,240600,10005.5789434524
2.63,32,"Buisness",1977,66.49,121,0,2127.68,239217,10051.6261295918
2.05,1,"Buisness",1991,69.19,120,1,69.19,238920,10030.6488607143
2.94,43,"Buisness",1995,69.74,127,0,2998.82,253365,10111.0217714286
2.84,6,"Buisness",1997,64.89,123,1,389.34,245631,9960.70726190476
2.63,18,"Buisness",2005,68.51,121,0,1233.18,242605,9957.99101857666
1.94,40,"Buisness",2013,65.88,121,1,2635.2,243573,9989.40052619048
2.33,34,"Buisness",1975,69.13,122,1,2350.42,240950,10015.0233333333
2.27,52,"Buisness",1981,67.48,123,0,3508.96,243663,9992.98953809524
2.6,0,"Buisness",1995,68.74,121,0,0,241395,10058.422081371
2.8,37,"Buisness",2001,71.15,122,2,2632.55,244122,10077.0600714286
2.75,47,"Buisness",2009,69.75,120,0,3278.25,241080,10027.5300770022
3.42,16,"Buisness",1985,68.9,123,1,1102.4,244155,9988.91432380953
2.36,4,"Buisness",1991,68.3,125,1,273.2,248875,9957.32826530613
2.53,65,"Buisness",1995,64.63,120,0,4200.95,239400,10028.0981309524
2.14,2,"Buisness",1999,67.81,121,0,135.62,241879,10069.7874776295
3.35,65,"Buisness",2005,66.78,120,0,4340.7,240600,9907.42438333333
2.96,43,"Buisness",2013,67.18,120,1,2888.74,241560,10008.4899311688
3.17,20,"Buisness",1965,68.32,120,1,1366.4,235800,10014.8726571429
2.97,36,"Buisness",1987,67.8,122,4,2440.8,242414,9985.99825
2.52,9,"Buisness",1993,66.08,124,1,594.72,247132,9929.16961904762
1.98,19,"Buisness",1997,66.98,121,0,1272.62,241637,9971.27339455783
2.71,45,"Buisness",2001,64.79,126,1,2915.55,252126,9989.58131666666
2.54,8,"Buisness",2009,67.31,121,0,538.48,243089,10015.8486410256
2.74,48,"Buisness",1961,68.17,121,1,3272.16,237281,10101.8832690476
2.39,1,"Buisness",1967,66.44,121,1,66.44,238007,10025.7930928571
3.41,13,"Buisness",1969,66.54,124,0,865.02,244156,10076.8137021978
